ObservationDate,Confirmed,Deaths,Recovered
2020-03-21,25514.0,307.0,171.0
2020-03-22,33918.0,427.0,0.0
2020-03-23,43754.0,568.0,0.0
2020-03-24,53876.0,706.0,348.0
2020-03-25,65961.0,942.0,361.0
2020-03-26,83973.0,1208.0,681.0
2020-03-27,101867.0,1580.0,869.0
2020-03-28,121692.0,2021.0,1072.0
2020-03-29,141098.0,2462.0,2665.0
2020-03-30,162133.0,2973.0,5644.0
2020-03-31,188417.0,3868.0,7024.0
2020-04-01,213607.0,4887.0,8474.0
2020-04-02,243826.0,6064.0,9001.0
2020-04-03,275936.0,7254.0,9707.0
2020-04-04,309189.0,8583.0,14652.0
2020-04-05,337432.0,9820.0,17448.0
2020-04-06,367068.0,11102.0,19581.0
2020-04-07,396594.0,13053.0,21763.0
2020-04-08,429576.0,15020.0,23559.0
2020-04-09,461913.0,16770.0,25410.0
2020-04-10,496964.0,18882.0,28790.0
2020-04-11,526764.0,20743.0,31270.0
2020-04-12,555613.0,22365.0,32988.0
2020-04-13,580876.0,23937.0,43482.0
2020-04-14,607926.0,26238.0,47763.0
2020-04-15,636817.0,28719.0,52096.0
2020-04-16,668131.0,33290.0,54703.0
2020-04-17,700179.0,37166.0,58545.0
2020-04-18,732660.0,39075.0,64840.0
2020-04-19,759492.0,41119.0,70337.0
2020-04-20,784829.0,42614.0,72329.0
2020-04-21,812572.0,44938.0,75204.0
2020-04-22,841061.0,47122.0,77366.0
2020-04-23,869856.0,50450.0,80203.0
2020-04-24,906056.0,52478.0,99079.0
2020-04-25,939016.0,54293.0,100372.0
2020-04-26,966322.0,55479.0,106988.0
2020-04-27,988902.0,56910.0,111424.0
2020-04-28,1013416.0,58983.0,115936.0
2020-04-29,1040924.0,61480.0,120720.0
2020-04-30,1070402.0,63375.0,153947.0
2020-05-01,1104624.0,65344.0,164015.0
2020-05-02,1133511.0,66806.0,175382.0
2020-05-03,1158770.0,68195.0,180152.0
2020-05-04,1181205.0,69481.0,187180.0
2020-05-05,1205359.0,71556.0,189791.0
2020-05-06,1229730.0,73871.0,189910.0
2020-05-07,1258107.0,76100.0,195036.0
2020-05-08,1285117.0,77614.0,198993.0
2020-05-09,1310997.0,79227.0,212534.0
2020-05-10,1330610.0,80030.0,216169.0
2020-05-11,1348933.0,81218.0,232733.0
2020-05-12,1371188.0,82885.0,230287.0
2020-05-13,1391911.0,84605.0,243430.0
2020-05-14,1418924.0,86386.0,246414.0
2020-05-15,1444041.0,88015.0,250747.0
2020-05-16,1469100.0,89230.0,268376.0
2020-05-17,1488171.0,90100.0,272265.0
2020-05-18,1509865.0,90932.0,283178.0
2020-05-19,1530271.0,92431.0,289392.0
2020-05-20,1553351.0,93917.0,294312.0
2020-05-21,1578822.0,95146.0,298418.0
2020-05-22,1602735.0,96420.0,350135.0
2020-05-23,1624087.0,97508.0,361239.0
2020-05-24,1644544.0,98157.0,366736.0
2020-05-25,1663572.0,98682.0,379157.0
2020-05-26,1682481.0,99390.0,384902.0
2020-05-27,1700954.0,100859.0,391508.0
2020-05-28,1723586.0,101999.0,399991.0
2020-05-29,1748008.0,103179.0,406446.0
2020-05-30,1772230.0,104158.0,416461.0
2020-05-31,1791791.0,104794.0,444758.0
2020-06-01,1812606.0,105559.0,458231.0
2020-06-02,1833857.0,106515.0,463868.0
2020-06-03,1853758.0,107522.0,479258.0
2020-06-04,1875120.0,108553.0,485002.0
2020-06-05,1905379.0,109693.0,491706.0
2020-06-06,1928152.0,110395.0,500849.0
2020-06-07,1946386.0,110853.0,506367.0
2020-06-08,1964098.0,111346.0,518522.0
2020-06-09,1982343.0,112309.0,524860.0
2020-06-10,2003944.0,113215.0,533504.0
2020-06-11,2026700.0,114087.0,540292.0
2020-06-12,2052471.0,114947.0,547386.0
2020-06-13,2078247.0,115684.0,556606.0
2020-06-14,2097461.0,116008.0,561816.0
2020-06-15,2117349.0,116416.0,576334.0
2020-06-16,2141108.0,117240.0,583503.0
2020-06-17,2168017.0,117996.0,592191.0
2020-06-18,2196127.0,118699.0,599115.0
2020-06-19,2228174.0,119363.0,606715.0
2020-06-20,2260751.0,119924.0,617460.0
2020-06-21,2286017.0,120203.0,622133.0
2020-06-22,2318629.0,120656.0,640198.0
2020-06-23,2354824.0,121386.0,647548.0
2020-06-24,2390910.0,122133.0,656161.0
2020-06-25,2431465.0,124559.0,663562.0
2020-06-26,2477396.0,125203.0,670809.0
2020-06-27,2519069.0,125705.0,679308.0
2020-06-28,2559961.0,126006.0,685164.0
2020-06-29,2601540.0,126366.0,705203.0
2020-06-30,2646739.0,127585.0,720631.0
2020-07-01,2698179.0,128248.0,729994.0
2020-07-02,2753307.0,128948.0,781970.0
2020-07-03,2806431.0,129622.0,790404.0
2020-07-04,2851672.0,129905.0,894325.0
2020-07-05,2901568.0,130211.0,906763.0
2020-07-06,2947872.0,130562.0,924148.0
2020-07-07,3008566.0,131714.0,936476.0
2020-07-08,3068226.0,132512.0,953420.0
2020-07-09,3130555.0,133519.0,969111.0
2020-07-10,3198692.0,134319.0,983185.0
2020-07-11,3258726.0,135036.0,995576.0
2020-07-12,3317362.0,135472.0,1006326.0
2020-07-13,3376035.0,135912.0,1031939.0
2020-07-14,3444546.0,136818.0,1049098.0
2020-07-15,3512599.0,137770.0,1075882.0
2020-07-16,3588283.0,138726.0,1090645.0
2020-07-17,3660411.0,139633.0,1107204.0
2020-07-18,3723952.0,140493.0,1122720.0
2020-07-19,3785116.0,140921.0,1131121.0
2020-07-20,3846631.0,141344.0,1160087.0
2020-07-21,3911597.0,142422.0,1182018.0
2020-07-22,3981881.0,143623.0,1210849.0
2020-07-23,4050031.0,144741.0,1233269.0
2020-07-24,4124275.0,145946.0,1261624.0
2020-07-25,4188497.0,146883.0,1279414.0
2020-07-26,4244714.0,147418.0,1297863.0
2020-07-27,4301354.0,148540.0,1325804.0
2020-07-28,4368120.0,149816.0,1355363.0
2020-07-29,4439631.0,151217.0,1389425.0
2020-07-30,4507533.0,152574.0,1414155.0
2020-07-31,4576186.0,153823.0,1438160.0
2020-08-01,4633402.0,154941.0,1461885.0
2020-08-02,4679352.0,155378.0,1468689.0
2020-08-03,4725668.0,155968.0,1513446.0
2020-08-04,4784850.0,157334.0,1528979.0
2020-08-05,4838659.0,158744.0,1577851.0
2020-08-06,4898138.0,160587.0,1598624.0
2020-08-07,4957715.0,161825.0,1623870.0
2020-08-08,5012700.0,162892.0,1643118.0
2020-08-09,5059535.0,163455.0,1656864.0
2020-08-10,5107195.0,164041.0,1670755.0
2020-08-11,5155426.0,165061.0,1714960.0
2020-08-12,5210944.0,166565.0,1753760.0
2020-08-13,5262131.0,167640.0,1774648.0
2020-08-14,5327459.0,168982.0,1796326.0
2020-08-15,5375117.0,169989.0,1818527.0
2020-08-16,5415066.0,170590.0,1833067.0
2020-08-17,5451110.0,171077.0,1865580.0
2020-08-18,5496230.0,172346.0,1898159.0
2020-08-19,5542927.0,173674.0,1925049.0
2020-08-20,5586657.0,174766.0,1947035.0
2020-08-21,5636070.0,175859.0,1965056.0
2020-08-22,5679709.0,176847.0,1985484.0
2020-08-23,5714259.0,177339.0,1997761.0
2020-08-24,5751259.0,177819.0,2020774.0
2020-08-25,5791235.0,179051.0,2053699.0
2020-08-26,5834930.0,180233.0,2084465.0
2020-08-27,5880373.0,181347.0,2101326.0
2020-08-28,5927600.0,182310.0,2118367.0
2020-08-29,5971645.0,183212.0,2140614.0
2020-08-30,6006059.0,183672.0,2153939.0
2020-08-31,6043650.0,184177.0,2184825.0
2020-09-01,6086153.0,185226.0,2202663.0
2020-09-02,6126197.0,186291.0,2231757.0
2020-09-03,6162950.0,187325.0,2266957.0
2020-09-04,6213765.0,188271.0,2283454.0
2020-09-05,6257260.0,189066.0,2302187.0
2020-09-06,6288824.0,189504.0,2315995.0
2020-09-07,6312910.0,189793.0,2333551.0
2020-09-08,6340030.0,190243.0,2359111.0
2020-09-09,6374439.0,191421.0,2387479.0
2020-09-10,6409804.0,192327.0,2403511.0
2020-09-11,6457177.0,193498.0,2417878.0
2020-09-12,6498871.0,194226.0,2434658.0
2020-09-13,6532988.0,194648.0,2451406.0
2020-09-14,6567658.0,195083.0,2474570.0
2020-09-15,6607016.0,196293.0,2495127.0
2020-09-16,6645278.0,197246.0,2525573.0
2020-09-17,6690666.0,198116.0,2540334.0
2020-09-18,6740000.0,199027.0,2556465.0
2020-09-19,6782862.0,199748.0,2577446.0
2020-09-20,6822211.0,200008.0,2590671.0
2020-09-21,6874126.0,200443.0,2615949.0
2020-09-22,6914173.0,201481.0,2646959.0
2020-09-23,6951908.0,202535.0,2670256.0
2020-09-24,6999365.0,203439.0,2710183.0
2020-09-25,7052336.0,204372.0,2727335.0
2020-09-26,7097665.0,205151.0,2750459.0
2020-09-27,7136038.0,205457.0,2766280.0
2020-09-28,7169423.0,205809.0,2794608.0
2020-09-29,7213329.0,206680.0,2813305.0
2020-09-30,7253954.0,207633.0,2840688.0
2020-10-01,7299660.0,208510.0,2860650.0
2020-10-02,7354812.0,209351.0,2873369.0
2020-10-03,7403703.0,210044.0,2897322.0
2020-10-04,7439560.0,210424.0,2911699.0
2020-10-05,7479259.0,210900.0,2935142.0
2020-10-06,7524488.0,211599.0,2952390.0
2020-10-07,7574337.0,212513.0,2999895.0
2020-10-08,7633000.0,213493.0,3021252.0
2020-10-09,7689528.0,214457.0,3039089.0
2020-10-10,7744690.0,215105.0,3062983.0
2020-10-11,7790662.0,215548.0,3075077.0
2020-10-12,7832854.0,215930.0,3106728.0
2020-10-13,7885124.0,216734.0,3124593.0
2020-10-14,7944644.0,217731.0,3155794.0
2020-10-15,8009653.0,218582.0,3177397.0
2020-10-16,8078798.0,219502.0,3197539.0
2020-10-17,8135574.0,220244.0,3220573.0
2020-10-18,8185112.0,220697.0,3234138.0
2020-10-19,8253055.0,221171.0,3272603.0
2020-10-20,8315100.0,222107.0,3295148.0
2020-10-21,8377670.0,223270.0,3323354.0
2020-10-22,8453997.0,224142.0,3353056.0
2020-10-23,8536529.0,225102.0,3375427.0
2020-10-24,8619428.0,226038.0,3406656.0
2020-10-25,8682004.0,226464.0,3422878.0
2020-10-26,8749491.0,226980.0,3460455.0
2020-10-27,8827234.0,227972.0,3487666.0
2020-10-28,8905802.0,229005.0,3518140.0
2020-10-29,8997060.0,230016.0,3554336.0
2020-10-30,9096401.0,231068.0,3578452.0
2020-10-31,9186169.0,231994.0,3612478.0
2020-11-01,9291068.0,232482.0,3630579.0
2020-11-02,9376816.0,233020.0,3674981.0
2020-11-03,9504162.0,234615.0,3705130.0
2020-11-04,9607933.0,235769.0,3743527.0
2020-11-05,9737135.0,236940.0,3781751.0
2020-11-06,9865168.0,238199.0,3810791.0
2020-11-07,9992797.0,239302.0,3851465.0
2020-11-08,10107899.0,239862.0,3881491.0
2020-11-09,10194710.0,240646.0,3928845.0
2020-11-10,10339769.0,242112.0,3961873.0
2020-11-11,10486134.0,243606.0,3997175.0
2020-11-12,10650509.0,244981.0,4051256.0
2020-11-13,10830672.0,246186.0,4095146.0
2020-11-14,10998189.0,247527.0,4148444.0
2020-11-15,11134318.0,248295.0,4174884.0
2020-11-16,11296818.0,249140.0,4244811.0
2020-11-17,11460242.0,250866.0,4293640.0
2020-11-18,11633088.0,252805.0,4350789.0
